Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,class
9936,160.9429791,79.5031181,0.8694714818,10208,112.4762558,0.6050420168,397.254,0.7911974687,2.02436059,1
5900,148.2315237,51.59928441,0.9374576801,6148,86.67244841,0.639219935,341.277,0.6365724438,2.872743788,0
7952,153.270534,66.70775513,0.9003198686,8093,100.6220694,0.706970128,360.728,0.7679386528,2.297641911,1
8143,147.0604164,71.24786782,0.874802197,8353,101.8233255,0.6218403971,355.594,0.8092551091,2.064067612,1
4136,95.74362731,56.41101106,0.8079958656,4217,72.56802848,0.7659259259,247.294,0.84989101,1.697250688,0
6477,159.4587599,52.80020862,0.9435881597,6655,90.81174225,0.5183258643,353.261,0.6522173884,3.020040339,0
9180,161.9608857,73.10608467,0.892331268,9474,108.1126219,0.7039337474,387.706,0.7674454244,2.215422786,1
6531,151.7576921,55.24774225,0.9313784928,6723,91.18951402,0.5691503268,344.404,0.6919156825,2.746857806,0
6482,154.4580427,53.98663476,0.9369277929,6626,90.84678711,0.660417728,349.018,0.6686875536,2.861042244,0
8165,146.4445282,72.1521198,0.8702034857,8379,101.9607811,0.6526778577,358.091,0.8001644294,2.029663558,1
5399,139.4644277,50.15039067,0.9331093651,5562,82.91091787,0.4851725377,336.923,0.5976705731,2.780924054,0
6993,135.0076086,67.81367983,0.8646961818,7261,94.35975909,0.7043714746,334.008,0.7876978396,1.990860972,1
6630,160.9808985,53.45034736,0.9432691335,6846,91.87806148,0.4880382775,360.823,0.6399336777,3.011783954,0
8310,153.8023203,69.58163662,0.8918102995,8468,102.8621437,0.642393321,364.79,0.7847386424,2.210386645,1
6876,163.3342362,55.13134889,0.9413122597,7084,93.5670621,0.6161290323,367.675,0.6391716882,2.962638127,0
6437,153.1801556,54.29006742,0.9350864474,6596,90.530895,0.7082187259,346.454,0.6739104851,2.821513454,0
8423,157.1470473,69.40632683,0.8971801167,8689,103.5591458,0.6078516273,376.617,0.7462370808,2.264160265,1
8627,156.0419859,71.09359916,0.8901817552,8819,104.8057134,0.6838142042,371.802,0.7842349966,2.194880942,1
5611,153.1479699,47.77502629,0.9500974113,5788,84.52305653,0.4350961538,341.646,0.6040841655,3.205607234,0
5561,141.9392645,50.71975278,0.9339765914,5703,84.14561847,0.6484375,320.849,0.67883055,2.798500717,0
8450,152.5899022,71.81256505,0.8823335339,8732,103.7249929,0.6178255465,369.662,0.7770642968,2.124835704,1
5764,138.2119817,53.87631862,0.9208955934,5891,85.66768782,0.5232389252,318.794,0.7127111583,2.565356825,0
8334,152.2896121,70.34049495,0.886939112,8503,103.010574,0.6576704545,366.072,0.7815024362,2.165034696,1
8926,161.7768677,70.8727403,0.8989313804,9126,106.6064547,0.5631190461,386.214,0.7519876727,2.282638811,1
8561,162.2619226,68.2778795,0.9071589769,8792,104.4040408,0.5469938023,384.194,0.7288416871,2.376493292,1
9252,167.7428567,71.47826926,0.9046675385,9580,108.5357649,0.53728223,417.261,0.6677746049,2.346767184,1
9150,164.7628172,71.38610779,0.90126615,9334,107.9358228,0.774898374,388.582,0.7614924463,2.308051557,1
9136,164.3499436,71.43869962,0.9005877177,9382,107.8532173,0.6257105678,389.625,0.7562620792,2.300573001,1
8417,160.0211988,67.47320516,0.9067578906,8615,103.5222548,0.6050172513,372.796,0.7610701758,2.371625869,1
5455,128.2147081,55.33510202,0.9020739264,5627,83.33979672,0.7347790948,306.914,0.7277315776,2.317059217,0
5794,144.9527788,52.1408372,0.9330644916,5944,85.89033661,0.816056338,327.639,0.6782615085,2.780024,0
9379,160.1565505,75.43151816,0.8821406013,9548,109.2781483,0.6236866605,383.035,0.8033216666,2.123204656,1
6645,158.6610919,54.34173751,0.9395171081,6823,91.98193722,0.4814170832,360.791,0.6414952699,2.919691184,0
9914,172.3112748,73.80964958,0.903612586,10118,112.351666,0.5649002849,405.565,0.7574218708,2.334535874,1
8670,159.1611423,70.75845753,0.8957435247,8949,105.066583,0.6241002016,380.304,0.7532986253,2.249358563,1
5860,149.9514438,50.82202174,0.940814047,5959,86.37814383,0.8248873874,334.247,0.6591320721,2.950521027,0
7742,146.7865298,68.32207964,0.8850731396,8021,99.28454339,0.7070319635,357.52,0.7611361474,2.148449382,1
8367,159.4629418,67.34977536,0.9064310725,8515,103.2143172,0.6922313229,372.159,0.7591412329,2.367683351,1
9660,163.8795043,75.74593231,0.8867730849,9820,110.9030838,0.5975504145,392.068,0.7897037419,2.163541979,1
8814,156.2469948,72.69318167,0.8851817896,9007,105.935515,0.8061093836,373.191,0.7952809636,2.149403715,1
6797,163.9628162,53.70515088,0.944835685,7038,93.02800216,0.4900151395,365.942,0.6378265885,3.053018444,0
8960,160.639607,71.93470331,0.8941328527,9157,106.8092988,0.5829538061,381.133,0.775112547,2.233130876,1
6491,154.7284556,54.7589656,0.9352818851,6691,90.90983382,0.4857805718,354.696,0.6483490689,2.825627802,0
6557,160.4403777,52.85472427,0.9441781515,6739,91.37084707,0.8031602156,355.186,0.6531356194,3.035497392,0
8720,163.1487858,68.63255017,0.9072115967,8930,105.3691076,0.6194941745,381.256,0.7538639483,2.377134253,1
5485,142.6586276,50.08045087,0.9363563479,5636,83.56864785,0.6515799477,321.759,0.6657713295,2.848589123,0
9268,160.8857062,74.68051908,0.8857389636,9642,108.6295729,0.5740121392,391.787,0.7587450071,2.154319602,1
6921,164.9312722,54.51662385,0.9437914716,7086,93.87273773,0.4649959688,364.895,0.6531950551,3.025339072,0
6115,151.8494333,52.29067784,0.9388381468,6268,88.23751932,0.7077546296,338.117,0.6721594541,2.903948459,0
7685,147.9492165,66.73519736,0.8924894478,7813,98.91838,0.6973684211,349.68,0.7897909426,2.216959301,1
8796,157.126246,72.20505791,0.8881595017,9153,105.8272887,0.5914470145,384.606,0.7472449256,2.17611135,1
5530,143.7621631,49.64876963,0.9384726653,5666,83.91075427,0.5103359173,321.853,0.6708414241,2.8955836,0
5445,149.8810432,46.96560401,0.9496368739,5584,83.26337323,0.5195610687,330.08,0.6280140022,3.191293848,0
6968,139.4389406,64.3590986,0.8871102579,7154,94.19093984,0.6237021124,339.442,0.7599532047,2.166576967,1
5317,144.8480831,47.27205324,0.9452469022,5422,82.27888344,0.4725382154,319.259,0.6555264598,3.064137755,0
5061,149.1119791,43.54587316,0.9564077215,5173,80.27369018,0.748447205,323.685,0.6070172784,3.424250527,0
9218,166.6029607,71.75476806,0.9024983865,9417,108.3361534,0.5649322792,392.844,0.7505961266,2.321838189,1
8638,151.1153417,73.29261695,0.874507999,8791,104.8725092,0.7941527995,365.409,0.8129514016,2.061808515,1
6346,167.8672623,48.66747766,0.9570519645,6497,89.88869868,0.5387096774,363.624,0.6031215577,3.449269827,0
7674,153.1635304,64.11098076,0.9081805604,7761,98.84756075,0.8143039049,353.169,0.773154891,2.389037394,1
7215,143.5052876,64.88520373,0.891944429,7332,95.84583097,0.8239122987,337.596,0.7955209384,2.211679695,1
8221,154.5935503,68.28260524,0.8971671614,8342,102.3098348,0.6061343361,363.98,0.7797932488,2.264025366,1
6683,135.0737924,64.3517004,0.8792184498,6854,92.24456557,0.6269230769,328.906,0.7763145625,2.098993369,1
8780,163.5636332,69.49233352,0.905257093,9073,105.7309945,0.5704261954,385.89,0.7409302587,2.353693205,1
5650,139.3706611,52.49152289,0.9263627514,5765,84.81629223,0.8048433048,318.235,0.7010716851,2.655107977,0
6392,132.3437378,62.52243841,0.8813710853,6575,90.21389677,0.6748310811,321.214,0.7784983549,2.116739864,1
8198,150.8516522,69.81788874,0.8864497652,8360,102.1666178,0.6441423745,359.44,0.7973793177,2.160644713,1
8479,150.2676205,73.10207282,0.8736921548,8715,103.9028301,0.6264036643,367.181,0.790303852,2.055586315,1
6316,150.7442511,54.70691137,0.9318233814,6525,89.67597763,0.6806034483,343.286,0.673503413,2.755488243,0
7875,154.2047373,65.7196169,0.9046364238,8025,100.1337177,0.7240047807,360.233,0.7625940926,2.346403472,1
6484,155.8211086,53.82898841,0.9384357715,6676,90.86080127,0.576458037,351.64,0.6589558645,2.894743393,0
8086,151.1593766,68.99392498,0.8897584735,8320,101.4663243,0.6365926626,361.598,0.7771262189,2.190908499,1
8344,156.0544313,69.65935184,0.8948442233,8666,103.0723569,0.5515600212,377.183,0.7370211292,2.240250981,1
6099,149.8754824,52.70420612,0.9361303142,6239,88.12200624,0.4869849888,340.777,0.6599757021,2.843710083,0
5687,161.6564151,45.78576098,0.9590523536,5868,85.09355611,0.5056009957,350.242,0.5825814389,3.530713734,0
9779,159.8084744,79.11458685,0.8688594902,10003,111.5840916,0.5899493243,393.664,0.7929629721,2.019962193,1
8159,152.2301889,69.04326225,0.8912333064,8353,101.9233116,0.5854621125,362.569,0.7799476604,2.204852203,1
8149,148.6146928,70.66499437,0.8797204203,8311,101.8608318,0.6736937831,359.646,0.7917055929,2.103087874,1
7813,140.7624619,71.33207116,0.8620901597,7992,99.73876159,0.7395872775,347.058,0.8151237906,1.973340456,1
6292,128.972135,63.00165453,0.8725692486,6411,89.50543679,0.5995807128,312.698,0.8086272469,2.047122984,1
5082,143.3965539,45.7773505,0.947675229,5199,80.44006071,0.6980769231,315.399,0.641983551,3.132478229,0
5251,148.3432202,46.54331095,0.9495042344,5476,81.7666243,0.4752036199,332.545,0.5966931299,3.187208154,0
6251,161.2483377,49.97056037,0.9507697624,6406,89.21334202,0.5749632082,352.342,0.6327476378,3.226866708,0
6670,158.5940108,54.8985945,0.9381762095,6861,92.15480326,0.7293603062,356.774,0.6584901802,2.888853754,0
5106,133.9139788,50.69332115,0.92558028,5292,80.62977809,0.6438839849,308.948,0.6722331084,2.64164935,0
9479,166.4167539,73.22033419,0.898006716,9670,109.8591719,0.6054547777,394.183,0.7666137533,2.272821557,1
6464,127.1975554,65.24890665,0.8584047652,6564,90.72056226,0.6352201258,311.136,0.8390941314,1.949420487,1
5685,105.9620941,70.9499613,0.7427411146,5769,85.07859197,0.6105025773,287.004,0.8672901896,1.493476418,1
6483,158.657036,53.10183753,0.9423262424,6669,90.85379446,0.4778858912,355.919,0.6431074499,2.987788058,0
9551,163.3588468,75.62324443,0.8863963331,9847,110.2756133,0.786090535,393.155,0.7764814815,2.160167129,1
8941,157.2569464,73.34815858,0.884562133,9210,106.6959923,0.6750981577,380.023,0.7779939052,2.143979473,1
6515,162.2526938,52.09921491,0.947045556,6722,91.077745,0.6802756604,361.787,0.6254871173,3.114302089,0
6019,151.2510931,51.18583259,0.9409965037,6164,87.54215453,0.4731918239,339.544,0.6560577743,2.954940566,0
9666,163.7301727,75.91788599,0.8860044049,9944,110.9375204,0.6830612678,395.248,0.7775302471,2.156674551,1
8938,158.7652392,72.75195925,0.8888305261,9196,106.6780908,0.6671144947,385.689,0.7550499945,2.182281286,1
5622,141.4273309,51.51226145,0.931308518,5784,84.60586694,0.4962923729,321.375,0.6840321683,2.745508098,0
8246,151.6175162,70.60293363,0.8849612055,8499,102.4652784,0.6292735043,365.17,0.7770751331,2.147467653,1
7771,149.8457585,67.13748308,0.89401154,8017,99.4703197,0.5927536232,367.586,0.7227179616,2.231923981,1
9243,158.8823933,74.82185149,0.8821727118,9492,108.4829623,0.7107266436,387.673,0.7728437639,2.123475832,1
5254,151.4552233,44.73966257,0.9553740947,5474,81.78997841,0.4980566878,349.491,0.5405401274,3.385256272,0
9568,166.8446317,74.16521646,0.8957705898,9790,110.3737105,0.7778861789,395.454,0.7688455147,2.249634528,1
6584,152.8884375,55.64952623,0.931403715,6727,91.55877436,0.4935532234,352.48,0.6659332912,2.747344818,0
7336,160.093192,59.29044493,0.9288924563,7526,96.64618616,0.5555050735,366.436,0.686551182,2.700151637,0
8645,158.0024321,70.74239913,0.8941688968,8946,104.9149935,0.5581740702,377.506,0.7623021496,2.233489874,1
8610,156.3321739,71.00836691,0.8908922677,8848,104.7023996,0.5986649979,371.432,0.7842497372,2.201602159,1
5326,130.2207659,53.54299328,0.9115582632,5510,82.34849006,0.7528979361,305.582,0.7167298435,2.432078558,0
6829,144.9073336,61.56537661,0.9052589164,7092,93.24673105,0.575412875,357.414,0.6717750298,2.353714728,0
6927,138.9933452,64.52899462,0.8856991731,7084,93.91341931,0.7798041202,332.841,0.7857446187,2.153967313,1
6458,157.6118458,54.01430793,0.9394432087,6654,90.67844827,0.5740444444,354.675,0.6451292749,2.917964736,0
5678,142.531725,51.69374747,0.9319128071,5867,85.02619676,0.5556860442,330.725,0.6523357832,2.75723336,0
8489,147.2144931,74.32640464,0.8631865567,8846,103.9640827,0.6150112294,397.806,0.6740990875,1.980648651,1
5587,148.4868706,48.70526693,0.9446740437,5723,84.34209706,0.4620792325,338.486,0.6127835722,3.048682,0
7037,142.6210995,64.83529966,0.8906966081,7312,94.6561497,0.6016586867,342.709,0.7529157734,2.199744588,1
7110,162.7941528,57.04359693,0.9365989412,7276,95.14585205,0.4834761322,367.515,0.6614992042,2.853854973,0
9765,169.7677115,74.14008161,0.8995999861,9967,111.504189,0.785472973,402.129,0.7588419369,2.28982364,1
9247,163.7484228,72.52359273,0.8965727788,9483,108.5064333,0.7557208238,390.476,0.7621176683,2.257864188,1
7534,146.8268811,66.32666296,0.8921527818,7688,97.94175172,0.5797614467,351.006,0.768433694,2.213693174,1
9305,158.5540027,75.25506714,0.8801834387,9506,108.8461941,0.6529824561,388.029,0.7766008694,2.106888064,1
9146,158.1441494,74.61941931,0.8816818779,9303,107.9122276,0.5963745436,377.487,0.806560708,2.119343073,1
6343,134.9930682,60.50127244,0.8939430419,6474,89.86744924,0.6455979644,320.106,0.777887775,2.231243456,1
7781,148.1540648,67.85801534,0.8889401816,7982,99.53430011,0.5750923873,354.654,0.7773839224,2.183294989,1
6573,155.4804178,54.91310075,0.9355541108,6735,91.48225799,0.4948057814,353.248,0.661933061,2.831390245,0
5626,149.6285869,49.233746,0.9443160874,5787,84.63595973,0.4582926035,335.229,0.6291097685,3.039146907,0
8400,152.3052321,71.30594628,0.883634222,8600,103.4176589,0.5807522124,370.543,0.768797431,2.135940129,1
8300,157.4137347,68.05216612,0.9017231165,8602,102.8002345,0.5841779279,374.243,0.7446986811,2.313133345,1
6330,135.4435598,60.33865333,0.8952872753,6477,89.77531018,0.6410126582,320.081,0.7764147613,2.244722948,1
5452,139.4136449,50.61816677,0.9317583591,5572,83.31687703,0.6896028333,315.804,0.6869584313,2.754221533,0
4957,137.3897682,46.58504246,0.940760376,5058,79.44462489,0.7538017032,306.748,0.6620111487,2.949224921,0
9584,162.1638422,76.12228792,0.8829771805,9830,110.4659576,0.7053282308,394.099,0.7754360783,2.130306992,1
5508,149.3650654,48.03488926,0.9468777025,5692,83.74367685,0.6060739437,333.329,0.6229563209,3.109512016,0
5240,137.0603201,49.94703849,0.9312360786,5401,81.68093544,0.6692209451,313.531,0.6698540319,2.74411305,0
5376,138.6194222,50.72707985,0.9306364925,5548,82.73412713,0.6086956522,320.311,0.6584539654,2.732651329,0
9828,167.6527789,75.26464079,0.8935660928,10094,111.8633016,0.6387625114,398.764,0.7766817926,2.227510517,1
6369,161.6064006,51.08226078,0.9487290159,6559,90.05144452,0.6081932773,357.726,0.6254320031,3.163650122,0
3636,124.8298717,39.41830725,0.9488336881,3901,68.0404217,0.5224137931,273.743,0.6097442221,3.166799399,0
6462,163.9129644,50.98834246,0.9503871293,6604,90.70652644,0.4610116287,357.359,0.6358685851,3.214714511,0
4700,136.4102033,44.49758081,0.9452993293,4811,77.35777828,0.4562220928,303.745,0.6401613452,3.065564483,0
6207,150.0661611,53.91546872,0.9332305856,6367,88.89880682,0.7957692308,340.3,0.6735466977,2.783360039,0
5848,141.7400947,53.90973282,0.9248458502,6008,86.28965672,0.718251044,323.272,0.7032035391,2.629211597,0
7274,143.2305384,65.47452044,0.8894015242,7388,96.23691832,0.5885113269,340.933,0.7864028535,2.187576747,1
7642,155.5938985,63.27388365,0.9135793804,7879,98.64125202,0.674790287,386.937,0.6414109607,2.459054029,1
6925,140.4145487,63.90417778,0.8904348142,7088,93.89986074,0.6079894644,334.621,0.7771829355,2.19726712,1
7020,158.1851488,57.7112032,0.9310728725,7286,94.5417453,0.4952380952,372.103,0.6371191123,2.740978182,0
5975,158.5371945,48.89245269,0.9512576237,6212,87.22159297,0.6851278523,350.364,0.6116582274,3.24256988,0
6761,167.5566309,52.34135628,0.9499571971,6875,92.7813158,0.4476297669,366.584,0.6322280911,3.201228299,0
9095,159.4914271,73.10336021,0.888770278,9358,107.6109365,0.6503861556,387.591,0.7607907075,2.18172498,1
8680,151.9173178,73.41578845,0.8754760636,8918,105.1271575,0.6099360551,374.782,0.7765548569,2.069273122,1
6396,151.8351117,55.25708378,0.9314269923,6556,90.24211948,0.82,342.665,0.684508466,2.747794515,0
6362,159.7354141,52.03252636,0.9454587128,6589,90.00194433,0.784270217,357.858,0.6242838039,3.069914634,0
5776,143.9408613,51.98163955,0.9325147381,5947,85.7568167,0.5671641791,327.425,0.6770385164,2.769071206,0
6036,147.4104944,52.83021445,0.9335725677,6178,87.66569393,0.5402792696,330.42,0.6947466181,2.790268711,0
6017,124.4081223,62.56877363,0.8643262259,6117,87.52760902,0.8087365591,303.425,0.8212722606,1.988342028,1
6361,149.2426561,54.81336582,0.9301116862,6491,89.99487065,0.5584723442,337.309,0.7025534995,2.722742051,0
9656,169.5581687,73.31083303,0.9016992005,9928,110.8801201,0.5607433217,405.714,0.7371691173,2.312866485,1
6267,161.3760031,50.70169778,0.9493622329,6418,89.32744386,0.439050021,356.576,0.6193916424,3.182852058,0
6385,168.3872275,48.77755949,0.9571250864,6555,90.16448576,0.5247370151,365.998,0.5989814064,3.452145398,0
9171,159.4134033,73.95404931,0.8858804386,9309,108.0596126,0.6107892108,379.654,0.79955915,2.155573695,1
6728,138.4827593,62.46827635,0.892478143,6860,92.55460905,0.6636417439,331.957,0.7672416748,2.216849375,1
7574,145.311719,67.1672681,0.8867606748,7684,98.20140687,0.5893246187,347.973,0.7860389558,2.163430538,1
9071,160.5278145,73.13623249,0.8901853746,9379,107.4688602,0.6129882417,388.584,0.7549100411,2.194915011,1
6746,159.0621382,54.99915419,0.9383187462,6932,92.67833603,0.4734035088,360.164,0.6535150581,2.892083352,0
6176,160.2947832,49.72425081,0.9506696737,6334,88.67653257,0.4577188172,354.209,0.6185829817,3.223674174,0
6653,163.0550798,53.04143045,0.9456116825,6897,92.03728968,0.6991382934,366.103,0.6237647266,3.074107889,0
5009,139.9864392,46.97479466,0.9420164304,5179,79.86023341,0.4715684429,318.28,0.621358433,2.980033019,0
6456,165.3493156,50.69875272,0.9518332851,6623,90.66440592,0.6925552457,360.074,0.6257341523,3.261407958,0
8870,161.9212125,70.49769604,0.900245465,9080,106.2715143,0.5718891038,380.026,0.7718037118,2.296829849,1
5341,146.1464203,47.36228357,0.9460316675,5476,82.46437054,0.5301766925,324.2,0.6385669261,3.085713131,0
5719,106.7211415,68.97769987,0.7630530565,5819,85.33262539,0.7549834983,281.839,0.9047483132,1.547183245,0
5984,146.8457166,52.96039051,0.9326999549,6135,87.28725815,0.7881981033,331.931,0.6825049731,2.772746107,0
7431,140.4484906,68.66173958,0.8723539118,7621,97.2699494,0.6893320965,342.766,0.7948069436,2.04551314,1
6545,164.104126,52.41732736,0.9476149148,6818,91.28719965,0.4839544513,360.78,0.6318799956,3.130722879,0
6767,166.2261568,52.92790978,0.9479534207,6972,92.82247572,0.4603401361,368.903,0.6248584777,3.140614421,0
5538,143.7051149,50.47556835,0.9362839359,5715,83.97142728,0.4857894737,320.615,0.6770100901,2.847023216,0
3915,133.0016062,38.50612203,0.9571731084,4068,70.6026403,0.5104302477,284.453,0.60802382,3.454037934,0
8808,155.2958344,72.73836174,0.8835240538,9018,105.8994519,0.6350396539,376.857,0.7793526148,2.134992192,1
6266,159.1819102,51.10080075,0.9470719383,6418,89.32031677,0.5608664518,351.515,0.6372539414,3.115057061,0
8872,162.2137129,70.40816777,0.9008908442,9194,106.2834947,0.5668647371,389.051,0.7365772911,2.30390476,1
6168,162.6867928,49.34304535,0.9528948441,6325,88.61908097,0.7143022583,358.412,0.6033775474,3.297056183,0
9068,163.262852,71.4590545,0.8991243438,9281,107.4510874,0.6596828168,386.06,0.7645603341,2.284704901,1
9161,164.9279811,71.42976525,0.90134746,9448,108.0006827,0.6331467275,398.103,0.7263766024,2.308953144,1
8820,159.0350827,71.26970306,0.8939642678,9075,105.9715659,0.6935598018,380.552,0.7653329856,2.231454262,1
5919,148.2174934,51.78691337,0.9369743617,6082,86.81189357,0.5875521144,335.116,0.6623200111,2.862064637,0
6071,149.3108039,52.59043495,0.9359167726,6195,87.91949315,0.4891234289,334.368,0.6823711891,2.839124719,0
7300,133.6327848,70.61137087,0.8489964449,7465,96.4087583,0.6098579783,336.195,0.8116152969,1.89251084,1
8983,160.9698406,72.21026167,0.8937351667,9232,106.9462988,0.7896448664,382.793,0.7703769658,2.229182348,1
6987,170.3522421,54.03297598,0.9483640758,7224,94.31927003,0.5064878579,376.186,0.6204336572,3.152745875,0
7235,143.0107382,66.59800681,0.8849503643,7529,95.9785815,0.5674509804,349.6,0.7438845719,2.147372647,1
5828,123.4277007,60.85102757,0.8700239332,6026,86.14197622,0.6967957915,302.466,0.8005275472,2.028358528,1
8872,159.1977773,71.86269784,0.8923191039,9180,106.2834947,0.6504398827,382.885,0.7604920736,2.215304769,1
5877,150.5343716,50.37130312,0.9423543471,6019,86.50334563,0.5960446247,334.206,0.6612064322,2.988494684,0
6114,160.4796735,49.29538162,0.9516529695,6281,88.23030418,0.4872101363,349.542,0.6288347956,3.255470761,0
5746,141.9918584,52.08686134,0.9302880272,5892,85.53382035,0.6008574715,321.942,0.696658933,2.726059025,0
6334,141.1434891,58.36184935,0.9105072827,6511,89.80367073,0.7120053957,329.128,0.7347815817,2.418420435,0
9149,166.3777988,70.75487826,0.9050682496,9370,107.9299245,0.6846516501,390.278,0.7548060111,2.35146753,1
5781,138.4409543,53.85929743,0.9212201658,5912,85.79392641,0.5999377335,320.867,0.7056067486,2.570418868,0
8786,152.123334,74.38267617,0.8723045457,8998,105.7671151,0.6042225432,372.931,0.7938603138,2.045144674,1
7426,148.7587657,64.06187383,0.9025225096,7536,97.23721952,0.5520368718,348.577,0.7680108459,2.322110747,1
4535,109.7356066,54.49081793,0.8679997668,4698,75.98777096,0.6644688645,274.329,0.757257729,2.013836657,0
8336,149.3454338,71.89636591,0.8764956,8525,103.0229336,0.6578282828,361.689,0.8007500387,2.077232026,1
8874,162.567678,70.12465363,0.9021814761,9036,106.2954737,0.6614490161,381.007,0.7681806774,2.318267109,1
7406,142.2180201,66.88099637,0.8825221132,7515,97.10618965,0.5991909385,339.569,0.8071188688,2.126433933,1
8187,152.5958871,69.20017575,0.891263142,8383,102.0980517,0.5844517419,364.917,0.7725853394,2.205137276,1
7663,154.1794486,64.08859374,0.9095130659,7840,98.77669073,0.7147654137,364.441,0.725027084,2.405723696,1
9156,161.038119,73.37236934,0.8901737967,9448,107.9712058,0.6351716961,385.672,0.7735340366,2.194806035,1
6297,161.1312405,51.42932353,0.9476952516,6493,89.54099292,0.482011635,357.414,0.619441699,3.133061635,0
6907,159.1622892,56.22882938,0.9355176903,7053,93.77774542,0.5230594472,353.469,0.6946989742,2.830617157,0
8461,163.2957935,67.28081901,0.9111756709,8702,103.7924843,0.605048627,380.892,0.73287154,2.427077968,1
3216,101.8976178,40.62535426,0.9170866391,3321,63.9901428,0.7843902439,232.201,0.7495450365,2.508227181,0
5990,152.2096579,50.66234311,0.942981274,6121,87.33100751,0.7395061728,341.492,0.6454693404,3.00439436,0
6395,155.9622846,53.71837019,0.9388113421,6617,90.23506463,0.5800453515,351.209,0.6515070803,2.903332399,0
8119,149.4543241,69.78531035,0.8842921511,8224,101.673162,0.5883333333,355.45,0.8075238692,2.141630142,1
7838,134.5819952,75.75839537,0.8265139246,7956,99.89820595,0.8164583333,341.797,0.8430991085,1.776463117,1
4952,115.7148758,55.6734017,0.8766516137,5051,79.40454789,0.6611481976,279.019,0.799324168,2.078458874,0
8219,148.404643,71.34204151,0.8768706018,8401,102.2973891,0.6184814508,360.193,0.7960829224,2.080184977,1
4911,141.7228614,44.76137181,0.9488133502,5056,79.07515036,0.4714861751,313.062,0.6296788226,3.166186728,0
4592,123.7628681,48.56655259,0.9197877676,4745,76.46382144,0.7619047619,284.948,0.7106905116,2.548314869,0
5869,155.319291,49.04342851,0.9488395008,6045,86.44444972,0.6500886132,341.615,0.6319753073,3.166974572,0
9152,168.4795994,70.28186149,0.9088360266,9373,107.9476184,0.6256494394,391.263,0.7512566241,2.397198877,1
4849,136.9780614,45.98077553,0.9419761336,4966,78.57441411,0.7757158855,301.364,0.6709332342,2.979028949,0
6198,158.2703456,51.25990246,0.9460996768,6422,88.83433288,0.5659240321,351.681,0.6297434,3.087605282,0
6176,151.0060084,53.59159271,0.9349053731,6419,88.67653257,0.7293339632,337.662,0.6806953351,2.817718242,0
8278,151.8982079,70.09974962,0.8871445696,8486,102.6639029,0.5753405616,365.958,0.7767348571,2.166886597,1
9386,161.8770454,75.07282595,0.8859585175,9740,109.3189204,0.6457072097,390.981,0.771576706,2.156266843,1
6181,148.2961202,54.14266802,0.9309689568,6357,88.71242092,0.6174825175,337.241,0.6829483668,2.73898804,0
5454,130.6999931,54.37499282,0.9093513275,5624,83.33215752,0.5542682927,311.871,0.7046525242,2.403678351,0
8157,154.0340124,68.719538,0.8949670553,8314,101.9108187,0.5841031149,366.412,0.7634857745,2.241487892,1
6471,162.1217131,52.09741157,0.9469613334,6661,90.76967056,0.5497408886,356.701,0.6391055811,3.111895739,0
9730,161.3363611,77.44842187,0.8772448536,10008,111.3041813,0.6106822318,409.624,0.7287052794,2.083145882,1
4765,132.9064021,47.78343727,0.9331346908,4923,77.89086231,0.761668798,305.111,0.6432162954,2.781432432,0
5139,143.2083649,46.94113343,0.9447533638,5308,80.88991297,0.4583890822,322.401,0.6212919425,3.050807562,0
9227,162.7399871,72.89058916,0.8940856635,9478,108.3890275,0.6176864373,388.319,0.768941151,2.232661156,1
7846,156.0339739,64.55055602,0.9104152989,8054,99.94917442,0.6322320709,369.248,0.7231391334,2.417236714,1
7113,139.3006943,66.59839697,0.8783103513,7338,95.1659229,0.6009123933,338.848,0.7784896078,2.091652362,1
8315,150.1850338,71.86796217,0.8780715017,8566,102.8930844,0.7966848711,364.879,0.7848278026,2.089735528,1
8241,149.4780942,70.99789006,0.8800009783,8431,102.4342086,0.6166105499,358.398,0.8062293854,2.105387837,1
9144,158.5013749,74.32652071,0.8832337564,9429,107.9004282,0.5846547315,382.21,0.786578353,2.132500935,1
6119,154.3605653,51.35855469,0.943026332,6267,88.26637397,0.5002452583,344.248,0.6488547162,3.005547298,0
5985,146.8187635,52.70169569,0.9333539072,6120,87.29455123,0.7643678161,332.304,0.6810874546,2.785845153,0
7066,134.4646849,68.03730112,0.8625414589,7287,94.85099168,0.6990502572,331.138,0.8097770315,1.976337725,1
5429,136.0520414,51.83669514,0.9245724103,5564,83.14094953,0.7925547445,311.884,0.7013640714,2.624627998,0
4860,141.7906648,44.16516427,0.9502522274,4994,78.663487,0.7546583851,311.503,0.6293926488,3.210463883,0
8716,157.3301082,71.44487553,0.8909465972,8962,105.3449376,0.5663417804,374.965,0.779014645,2.202118865,1
8558,158.2559977,69.97818103,0.8969246388,8844,104.3857463,0.5569076593,376.587,0.7583182333,2.261504877,1
6441,161.188265,51.79771504,0.9469607761,6644,90.55901892,0.5726351351,358.198,0.6308365528,3.111879837,0
6632,151.2582138,56.78405572,0.9268582907,6894,91.89191836,0.5339774557,357.993,0.6502873593,2.663744459,0
6782,160.3365225,54.9442362,0.9394519248,6950,92.92529576,0.5949122807,357.784,0.665772449,2.918168194,0
